Time mass_flow_rate velocity
0.0005641112828438949 2.2990810113878375 58594.4029048327
0.0005664914992272025 2.2970912402931227 58543.69157772652
0.00056887171561051 2.2953999348626155 58500.58694968627
0.0005712519319938176 2.2942060722057867 58470.160153422556
0.0005736321483771252 2.2935096523226366 58452.41118893539
0.0005760123647604328 2.2932111866584295 58444.804489869464
0.0005783925811437403 2.293410163767901 58449.87562258009
0.0005807727975270479 2.294106583651051 58467.62458706724
0.0005831530139103555 2.295200957753144 58495.51581697565
0.000585533230293663 2.2967927746289156 58536.084878660586
0.0005879134466769706 2.29878254572363 58586.79620576677
0.0005902936630602781 2.3011702710372877 58647.64979829419
0.0005926738794435857 2.3039559505698874 58718.64565624282
0.0005950540958268933 2.3071395843214306 58799.78377961271
0.0005974343122102009 2.3107211722919168 58891.06416840383
0.0005998145285935085 2.31460122592661 58989.95125626089
0.000602194744976816 2.318779745225511 59096.44504318385
0.0006045749613601236 2.323256730188618 59210.54552917275
0.0006069551777434313 2.327932692261197 59329.717147872274
0.0006093353941267388 2.332907119997983 59456.495465637716
0.0006117156105100464 2.3379810362895053 59585.80934975847
0.0006140958268933539 2.3432539296904986 59720.19436658984
0.0006164760432766615 2.348725800200963 59859.65051613182
0.0006188562596599691 2.354197670711428 59999.1066656738
0.0006212364760432766 2.3597690297766287 60141.098381571115
0.0006236166924265842 2.365340388841829 60283.090097468405
0.0006259969088098918 2.3710112364617655 60427.617379721014
0.0006283771251931994 2.3765825955269655 60569.60909561828
0.0006307573415765069 2.382253443146902 60714.136377870906
0.0006331375579598145 2.387725313657367 60853.59252741289
0.0006355177743431221 2.393197184167832 60993.04867695489
0.0006378979907264296 2.3985695661235606 61129.96926014156
0.0006402782071097372 2.403842459524554 61264.354276972925
0.0006426584234930447 2.408916375816076 61393.668161093694
0.0006450386398763523 2.413990292107598 61522.98204521444
0.0006474188562596599 2.418865231289648 61647.22479662456
0.0006497990726429675 2.423640681916963 61768.93198167941
0.0006521792890262752 2.4282171554348064 61885.56803402361
0.0006545595054095827 2.432694140397914 61999.66852001251
0.0006569397217928903 2.43697214825155 62108.697873290796
0.0006593199381761979 2.4411506675504504 62215.19166021375
0.0006617001545595054 2.4452296982946153 62319.14988078142
0.000664080370942813 2.4492092404840444 62420.572534993786
0.0006664605873261205 2.4529898055640014 62516.92405649551
0.0006688408037094281 2.4566708820892234 62610.74001164195
0.0006712210200927356 2.4603519586144453 62704.55596678838
0.0006736012364760432 2.4638340580301956 62793.30078922418
0.0006759814528593508 2.467316157445946 62882.04561165999
0.0006783616692426584 2.4705992797522245 62965.71930138517
0.000680741885625966 2.4739818906132394 63051.92855746569
0.0006831221020092735 2.4771655243647825 63133.06668083557
0.0006855023183925811 2.4803491581163257 63214.20480420546
0.0006878825347758887 2.483532791867869 63295.342927575344
0.0006902627511591962 2.4867164256194116 63376.48105094521
0.0006926429675425038 2.4898005708162194 63455.083607959794
0.0006950231839258113 2.4928847160130267 63533.68616497438
0.000697403400309119 2.4958693726550987 63609.75315563365
0.0006997836166924266 2.49885402929717 63685.82014629291
0.000702163833075734 2.501838685939242 63761.88713695218
0.0007045440494590417 2.5048233425813136 63837.95412761144
0.0007069242658423493 2.5077085106686496 63911.48555191539
0.0007093044822256569 2.5105936787559853 63985.01697621935
0.0007116846986089645 2.513379358288586 64056.012834167996
0.000714064914992272 2.5160655492664503 64124.473125761346
0.0007164451313755796 2.5186522516895793 64190.397850999376
0.0007188253477588871 2.521238954112708 64256.322576237406
0.0007212055641421947 2.5235271908716297 64314.640602409505
0.0007235857805255022 2.5258154276305516 64372.95862858161
0.0007259659969088098 2.5279046872800017 64426.2055220431
0.0007283462132921174 2.5296954812652444 64471.84571643866
0.000730726429675425 2.531386786695752 64514.95034447891
0.0007331066460587326 2.5327796264620517 64550.44827345322
0.0007354868624420401 2.5339734891188805 64580.87506971693
0.0007378670788253477 2.534868886111502 64603.69516691471
0.0007402472952086553 2.5354658174399165 64618.90856504657
0.0007426275115919628 2.535664794549388 64623.97969775719
