Z T N2 S-CH2 T-CH2 O H2 H OH H2O O2 HO2 CH CO HCO CH2O CH3 CO2 CH4 C2H3 C2H4 C2H5 C2H HCCO C2H2 C3H3 A-C3H5 N-C3H7 C2H6 P-C3H4 A-C3H4 A1 A1- C5H5 C3H6 C4H8 C5H6 A2 C5H10 C5H11 A1C2H2 A1CH2 A1CHO A1CH3 C7H15 N-C7H16 A1C2H* A2- A1C2H
0.72 300.0000026008539 0.2147600797607875 1.7902880305337694e-36 3.407549108026306e-29 1.6644465917872462e-28 2.5653624146556893e-11 8.456242525123418e-22 1.3678416137405566e-30 1.1200643444196687e-11 0.06523991992095152 1.3884115238404671e-14 -1.1862491269956192e-39 5.148029999560064e-10 8.881656826183404e-28 1.9314038171621376e-11 3.521688069328556e-20 5.445133694929321e-12 1.2924095775392918e-10 8.92987704378168e-28 0.719999999539785 1.0637989743038542e-36 1.2303090482045838e-51 2.3736266457376174e-37 9.830469656455356e-12 2.3977297310840557e-33 7.279597596564544e-15 6.4928407105843556e-21 7.590043765736818e-15 4.887061326527834e-14 8.031052520342864e-15 8.39195090517656e-12 1.3908755490386153e-32 2.157809973513178e-19 7.536356423326489e-12 -7.175236160652942e-38 1.8848046373977215e-16 4.695659484654642e-11 1.3503878679283845e-37 3.816413551835464e-41 6.326699203024023e-23 3.657300491613902e-23 1.5629858555691548e-15 9.150890354557128e-15 3.05398149459241e-62 1.6547408471122016e-58 1.385891905175745e-29 3.4374091588871057e-25 6.655089659822987e-15
0.73 300.0000033511723 0.20709007691218798 3.8789530037322555e-36 7.379954511816039e-29 3.42844188530989e-28 3.418580203774212e-11 1.7492989763065624e-21 2.7770729845595458e-30 1.3013565964505794e-11 0.06290992269089266 1.7698176195387316e-14 -3.2871618706365665e-39 6.443288189370823e-10 1.923877786376561e-27 2.4047133676582094e-11 7.247314279269646e-20 6.186052643154203e-12 1.8338324092376e-10 1.934316367432622e-27 0.7299999993482108 3.403406817263766e-36 3.73219656433628e-51 7.171646964694186e-37 1.3880233451801303e-11 7.216273551054884e-33 9.803042019931042e-15 1.3979876686765253e-20 1.158792657718376e-14 6.845877518703697e-14 1.1122642640794195e-14 1.8550766137005352e-11 6.72010070188317e-32 3.821824410618156e-19 1.0194047671513193e-11 1.9425219928238947e-33 3.804113479068279e-16 1.0075971895192262e-10 -3.69627897284616e-33 -9.859350137769367e-37 1.3611842629771402e-22 3.6872223470162845e-23 3.5148399312948455e-15 2.0519631205165007e-14 1.531759244686385e-63 7.723223640938616e-60 -4.4584044960684134e-29 -1.688013330373434e-25 3.611567366749963e-14
0.74 300.0000042706562 0.1994200740635884 -4.077439793334719e-36 -7.758495348690193e-29 -3.4239020552956294e-28 4.516151255773114e-11 -1.753377407819609e-21 -2.6862942069379434e-30 1.527849788916171e-11 0.0605799254474979 2.2439477771298996e-14 3.318752848254576e-39 7.955641840856356e-10 -2.022902751181228e-27 2.9653327121618114e-11 -7.232209233375988e-20 7.020376962294089e-12 2.540535059275925e-10 -2.0338602459489838e-27 0.7399999990942631 -5.055852057356338e-36 -5.2482823509024827e-51 -1.0046009494200716e-36 1.8781285874720127e-11 -1.0033072139729358e-32 1.290489607352322e-14 2.5196055622495944e-20 1.6865559038170275e-14 9.157891377673751e-14 1.479070767758336e-14 3.418057620424058e-11 -1.3328147796681868e-31 5.544485793960583e-19 1.3486502908207335e-11 7.275562913807553e-42 6.522561279559202e-16 1.8114146485026252e-10 -1.3923645739886727e-41 -3.4326998406525536e-45 2.41387322692417e-22 7.356124242913435e-23 6.7073171829821585e-15 3.883887969267529e-14 -6.791797706176705e-47 -3.1808872973793637e-43 -6.811944715755988e-30 -3.786896274272974e-23 1.2449106172886003e-13
0.75 300.00000277842673 0.19175007121498883 1.6838532643554535e-38 7.347384223327393e-31 3.0761945584146627e-30 3.0456846834285725e-11 9.946089669228449e-24 4.6608815828716556e-32 9.265805705058943e-12 0.05824992847801228 1.443118766809006e-14 2.0111013856214734e-38 5.004042550574475e-10 1.9174429002446994e-29 1.868765160278427e-11 7.144231220015084e-22 4.087876794901162e-12 1.7816203828156466e-10 1.9286598712856414e-29 0.7499999993618999 2.352866847205806e-38 2.106679474841054e-53 6.382932491050788e-39 1.276712502905972e-11 3.962064966737486e-35 8.614615433653588e-15 2.1254879437339202e-20 1.235134124513014e-14 6.145274790161273e-14 9.89237122184569e-15 2.9396060273240805e-11 7.160307488619432e-34 4.1090952856324856e-19 9.050757119744027e-12 -9.457768819002646e-36 5.270103929427908e-16 1.5250258030374747e-10 1.800216605471277e-35 3.786468855467267e-39 3.818576205912033e-22 1.275189014388746e-22 6.1210269355989274e-15 3.493637110401097e-14 -1.2309716754218228e-46 -5.351726599331107e-43 1.2521730723370268e-28 -1.1673676283563429e-23 1.6968975972616671e-13
0.76 300.0000051504856 0.18408006836638927 2.501587083235114e-35 4.756631028324496e-28 1.8866846290462037e-27 5.846548982336097e-11 9.628832429951571e-21 1.4750073667813015e-29 1.6121474313854522e-11 0.0559199310851531 2.5786707496183983e-14 -1.1312089735985755e-39 8.9509992470831e-10 1.2405798467645537e-26 3.3588686868245866e-11 3.990531764659931e-19 6.80040569300644e-12 3.5381717918231514e-10 1.247363211852146e-26 0.7599999987267175 4.457884909197071e-35 4.0748629100951153e-50 7.826459572773865e-36 2.450628343482431e-11 7.587115090795105e-32 1.6315661237293023e-14 4.844882176373383e-20 2.5703495755743372e-14 1.163820464372301e-13 1.8704363000564997e-14 6.817319091463536e-11 1.8335253034815373e-30 1.0756770997271062e-18 1.7240246148767115e-11 -1.3256593066100483e-29 1.1551102124578954e-15 3.4706006280510123e-10 2.520819229112182e-29 6.328613284973585e-33 2.559977718794272e-21 7.3210262461056965e-22 1.550671878008417e-14 8.669332032140752e-14 -2.4420153239871188e-54 -9.839579000258914e-51 6.146261351280091e-28 -2.9295629827803453e-23 5.607979728691332e-13
0.77 300.00000431955687 0.1764100655177897 5.428305390569869e-35 1.032027292568719e-27 3.871956707988402e-27 5.0697398698122156e-11 1.9806817451595198e-20 2.977795933050531e-29 1.2739619626755483e-11 0.053589934039636425 2.0351639732590057e-14 6.293429743182604e-39 7.229612496817999e-10 2.691827892551184e-26 2.7333230665802862e-11 8.186175745608841e-19 5.124389811342692e-12 3.163593751561568e-10 2.706776120902529e-26 0.7699999988565274 8.946823007116839e-35 7.579619707516188e-50 1.4532246441301823e-35 2.116674201206721e-11 1.3925647865779471e-31 1.3942489660132328e-14 4.8208423331563025e-20 2.4291739497986403e-14 9.918760522540865e-14 1.593269225365499e-14 6.890689234170626e-11 4.493316387955116e-30 1.3974244014830384e-18 1.4822138527273593e-11 -5.131911329229544e-36 1.1084043767848031e-15 3.4489574212320106e-10 8.241566644444063e-36 2.3092558536791357e-39 4.730384461753257e-21 9.229347097577426e-22 1.7645631100059764e-14 9.615997918774378e-14 1.3911818470736495e-42 5.192476534943533e-39 7.3533657916572e-28 -4.743137028361628e-20 7.511807534074592e-13
0.78 300.0000054043189 0.16874006266919023 1.5991254829699387e-35 3.040915486333113e-28 1.0772949508838923e-27 6.547045067175479e-11 5.503829890620223e-21 8.251320018378299e-30 1.5049116934836227e-11 0.0512599367989558 2.4269128072916385e-14 -4.524800149456603e-39 8.6938159030009e-10 7.932903110510749e-27 3.319970013471891e-11 2.2788697897451037e-19 5.762484470244828e-12 4.203251647749537e-10 7.976909782438485e-27 0.7799999984750308 3.634716508813548e-35 2.823220180465694e-50 5.419670646956824e-36 2.7186013374969312e-11 5.120471227466586e-32 1.77552971696629e-14 6.975040717843966e-20 3.4495430888167267e-14 1.257594537896327e-13 2.019788105446283e-14 1.0114298860605394e-10 2.212960849524085e-30 2.2604651968488125e-18 1.8986094629397974e-11 -4.902917685866606e-34 1.5507724879976141e-15 4.985197393151242e-10 9.418470271997758e-34 2.8139775055073676e-37 6.86711431501255e-21 1.0610065980456877e-21 2.996661600437152e-14 1.5878696356104963e-13 -8.980412232615816e-51 -3.1207754984487205e-47 1.720078460315112e-27 4.448545319892111e-21 1.3868841400661497e-12
0.79 300.00000371873665 0.16107005982059067 2.60663275060456e-35 4.95230485877946e-28 1.6534907715288722e-27 4.6419212384249296e-11 8.481040241652987e-21 1.2425068411110783e-29 9.78471638146151e-12 0.04892993982855193 1.6240981311249256e-14 -2.0713314868099917e-38 5.737770378814943e-10 1.2919546780914304e-26 2.218722123417055e-11 3.494717358901326e-19 3.5628125627608508e-12 3.0612210861909384e-10 1.2992740861086534e-26 0.7899999988859404 4.5483570893669023e-35 3.2076042622928203e-50 6.129885778194308e-36 1.9168227545283952e-11 5.747701690891233e-32 1.2433733111105477e-14 5.444434905401219e-20 2.7168002817009708e-14 8.759759721024256e-14 1.4069787940850233e-14 8.000861608422666e-11 3.33507116258068e-30 1.785077375259078e-18 1.3370473089286253e-11 -4.913944077799099e-30 1.1737102588530424e-15 3.888583543324751e-10 9.606003258553006e-30 2.5650158375374223e-33 4.290426470374671e-21 6.1095345084109315e-22 2.802474545801357e-14 1.4440761589061684e-13 -4.249019932882488e-53 -1.3835884048203915e-49 2.000813802615944e-28 -7.150170017242212e-19 1.3271160924041427e-12
0.8 300.00000281305046 0.15340005697199113 3.675249891298859e-36 6.957605486051105e-29 2.1847513141568078e-28 3.6120138475034125e-11 1.1218263593623746e-21 1.6357549301543983e-30 6.992744781433753e-12 0.046599942774084725 1.1985260642583378e-14 -4.418302833996811e-39 4.153622884936162e-10 1.8152242124347063e-27 1.6305867069886886e-11 4.6170781472229854e-20 2.4196918624122942e-12 2.4439473806619513e-10 1.8256501532682773e-27 0.7999999991084144 5.44174945386432e-36 3.4499945708449147e-51 6.585850506152514e-37 1.4843966555730146e-11 6.1137758363266265e-33 9.577838639818527e-15 4.602799636280466e-20 2.371474579861032e-14 6.708538043718951e-14 1.0779767457597442e-14 6.848418313557483e-11 4.757333837062326e-31 1.5321316975605241e-18 1.0357000632930536e-11 3.2958225640044096e-29 9.647545003146752e-16 3.2859842690423687e-10 -6.21333061841807e-29 -1.513833392051376e-32 3.430160678408062e-21 6.236394392872325e-22 2.87823455649105e-14 1.4452718529827342e-13 -9.062993194792296e-43 -2.7801201551108262e-39 9.976034344023565e-28 6.936138256455842e-20 1.3333403258766746e-12
0.81 300.0000036812864 0.14573005412339157 -6.96302044472481e-35 -1.323612964516303e-27 -3.899705352071063e-27 4.854700377863958e-11 -2.0106722754358494e-20 -2.8607018287384186e-29 8.637919435918956e-12 0.04426994555940788 1.5214440004566054e-14 -3.2425168987278284e-39 5.18905262939915e-10 -3.4537485676136085e-26 2.0736858354983374e-11 -8.233721768401436e-19 2.839522398322073e-12 3.36705774949564e-10 -3.4735839002611487e-26 0.8099999987693685 -1.5423111953859744e-34 -8.720589365874362e-50 -1.6578623155090746e-35 1.9881841350977952e-11 -1.5305424552495738e-31 1.2784071691439038e-14 6.652103003608584e-20 3.6063244793119154e-14 8.898552399690777e-14 1.4312590514886056e-14 1.0013635524765878e-10 -1.5885980238906604e-29 2.377336416542018e-18 1.3902567846444147e-11 2.1422877912748267e-32 1.3597450238727538e-15 4.748350486066337e-10 -4.0892440616198615e-32 -1.0420971515435751e-35 6.166106410734936e-21 1.6228620656397671e-21 5.0925934901401806e-14 2.49967490118871e-13 -5.706135156241518e-42 -1.6569935474298762e-38 -1.6493424648176755e-27 2.4481274493593783e-18 2.2343668835470324e-12
0.8200000000000001 300.0000083468437 0.13806005127479204 2.647811178156661e-35 5.0333831698871945e-28 1.3877806629630687e-27 1.1288988389266075e-10 7.095175805043924e-21 1.0270044425753831e-29 1.845950466784418e-11 0.04193994804040759 3.335252149172434e-14 -7.913292190790611e-39 1.1201340911221865e-09 1.3137587044748848e-26 4.5702138688470865e-11 2.937283143758097e-19 5.764150576754306e-12 8.019697341981329e-10 1.321126080551805e-26 0.8199999970648583 1.505900038384742e-34 7.538734709048772e-50 1.4453836567807814e-35 4.615129695693844e-11 1.3128905255904543e-31 2.965132168441925e-14 1.6496843688606263e-19 9.553807610174509e-14 2.0496545973565467e-13 3.3023567651730105e-14 2.51083544430661e-10 1.8011740139108845e-29 6.705237127173866e-18 3.2433726587188055e-11 -3.172686840099538e-30 3.2996658189389113e-15 1.177754939253568e-09 6.052481548180161e-30 1.7226723540402977e-33 1.934309777653961e-20 5.1391526004217106e-21 1.5504712828302958e-13 7.463759064544462e-13 3.745807018746211e-43 1.0357499654433002e-39 3.315820330185238e-27 4.115153930435562e-20 6.298000109359375e-12
0.8300000000000001 300.00000519877176 0.13039004842619245 1.16931681351051e-35 2.223750078410953e-28 5.720829434926896e-28 7.20159995244719e-11 2.953438654941137e-21 4.163357065730025e-30 1.0813282493024639e-11 0.03960995116887148 1.989613229601631e-14 -2.7364943911522326e-39 6.621582247337876e-10 5.8040116699210425e-27 2.7671852472047867e-11 1.2078896054673396e-19 3.207610898150108e-12 5.236669975115733e-10 5.837458006476241e-27 0.8299999980815481 4.800101732415788e-35 2.12125179772543e-50 4.028198478632501e-36 2.9447574710308304e-11 3.675922004742371e-32 1.898014708566189e-14 1.114844004846913e-19 6.978601595198327e-14 1.3012584979384936e-13 2.102299634858382e-14 1.7146651878831542e-10 6.58542034877982e-30 5.439048112793349e-18 2.088567611831317e-11 -1.1608281164986986e-31 2.190269840113154e-15 7.962966107949217e-10 2.2900251353794283e-31 6.222822000489969e-35 1.6774598016502383e-20 5.155732426992654e-21 1.2854216464983278e-13 6.08652510807217e-13 9.036795891684268e-49 2.393403901340284e-45 1.827083160224915e-27 9.28323011861433e-19 4.758375652283278e-12
0.84 300.0000052127992 0.12272004557759293 2.051057544317734e-35 3.8964279852743204e-28 9.32200956887034e-28 7.38774789359882e-11 4.7895432415000916e-21 6.690060482874881e-30 1.0169720422356978e-11 0.03727995403818565 1.9052282296921042e-14 -5.084497571084416e-38 6.279662725646999e-10 1.0170773942362074e-26 2.697692600607858e-11 1.9711288274952318e-19 2.866339923787201e-12 5.495244678572785e-10 1.0229809135781782e-26 0.8399999979854164 9.720857539715532e-35 3.7606910697139416e-50 7.176072050269017e-36 3.028095916582764e-11 6.509046195951884e-32 1.9695375563940562e-14 1.2048976151864784e-19 8.224747410332921e-14 1.3364743008709657e-13 2.1680470894427877e-14 1.8716946079552734e-10 1.500747117185277e-29 7.153385074131477e-18 2.18053851122683e-11 -3.314659618684884e-26 2.334793018720331e-15 8.612564249115921e-10 6.281511582511552e-26 1.7617056310664048e-29 2.0966050009091774e-20 7.34419379333698e-21 1.6990999305271782e-13 7.932396160358091e-13 7.805784967481513e-43 1.9939246789062276e-39 1.796453707028145e-27 5.038413019646213e-22 5.6698851877584804e-12
0.85 300.00000266683935 0.11505004272899337 8.319004683958459e-36 1.5812731882513012e-28 3.5049468916928977e-28 3.86306048399058e-11 1.8081345120477296e-21 2.4774150828278725e-30 4.863236279232101e-12 0.034949957085702504 9.304962650881123e-15 1.945268546331464e-38 3.026341291963734e-10 4.127607562713216e-27 1.3419831746337057e-11 7.404357703685102e-20 1.3027556956284546e-12 2.9375105211268093e-10 4.152059447205527e-27 0.8499999989225226 2.328374972556592e-35 7.95749948717778e-51 1.5122431258727145e-36 1.5909089976907442e-11 1.3831730359970092e-32 1.0527423900234421e-14 6.605638193091347e-20 4.949977195917592e-14 7.050874558334143e-14 1.1505330221052007e-14 1.0361361332466103e-10 4.0356733259993904e-30 4.756855943745368e-18 1.1727704459285898e-11 -6.041913045568147e-36 1.2684103792534224e-15 4.727535300768717e-10 -2.4016262305851605e-36 -6.172768854247348e-40 1.2311909162144155e-20 5.029119182321376e-21 1.1343987795531209e-13 5.23111810724121e-13 -3.816757270841823e-43 -9.47190720095776e-40 7.101500324164828e-28 1.3066597960277079e-19 3.386775588352093e-12
0.86 300.0000037246044 0.10738003988039381 1.4583911938107925e-35 2.7696364328397694e-28 5.6631041007287045e-28 5.5104569183326815e-11 2.9173090128692707e-21 3.9698291770793614e-30 6.322298532359448e-12 0.03261995987669094 1.240822136420299e-14 2.5427698379427223e-38 3.9632182361922297e-10 7.230539629035932e-27 1.8227445230845025e-11 1.1970135915218256e-19 1.6101859068829881e-12 4.2807028907480495e-10 7.273381850572612e-27 0.8599999984290786 6.550589221253808e-35 1.973409361611327e-50 3.755302090064873e-36 2.2858279065383633e-11 3.470677365669404e-32 1.555234137597355e-14 9.839615649395688e-20 8.130878917797484e-14 1.0249908030395825e-13 1.6860945072707833e-14 1.55787401358146e-10 1.2567321949393295e-29 8.560912379580663e-18 1.7434547449532357e-11 9.61223458232709e-27 1.8808465936970523e-15 7.052928816692351e-10 -1.7689722459000393e-26 -4.8592851093911965e-30 1.8966941546687857e-20 9.181484909219137e-21 2.0466435148379642e-13 9.335067405849071e-13 4.0665731567873485e-45 9.87580443762259e-42 9.846656317392013e-28 -3.621456062759591e-20 5.438439539478057e-12
0.87 300.00000403593924 0.09971003703179425 1.5857779920037145e-35 3.0152704669134585e-28 5.659167781574741e-28 6.094985658577372e-11 2.9154375540951583e-21 3.9326016304896845e-30 6.3437141073581805e-12 0.030289962722405993 1.2826477639651677e-14 1.0135698979723634e-38 4.0049370395166804e-10 7.87260226778826e-27 1.9210470663775445e-11 1.1963570114713138e-19 1.536563371967548e-12 4.833411342590552e-10 7.919446210556661e-27 0.8699999982252449 1.02316206383789e-34 2.3730059558050756e-50 4.515787337762742e-36 2.553395301009409e-11 4.268056349960246e-32 1.8093218792967298e-14 1.1324214881665263e-19 1.0349584337850692e-13 1.1708668629773588e-13 1.946368618168426e-14 1.8092743554370177e-10 1.8739726579322777e-29 1.1899346094528085e-17 2.0410991101194004e-11 -7.6323826169070965e-25 2.1642494085387883e-15 8.132873452869332e-10 1.4201233767163324e-24 3.9868004998763684e-28 2.2464750746878235e-20 1.3130744779509824e-20 2.83495789551971e-13 1.280634289055876e-12 6.566983704668638e-44 1.5712095776892285e-40 1.5642922036279967e-27 -9.957156331689242e-20 6.6823818907509825e-12
0.88 300.00000449595836 0.09204003418319469 1.6150905499030405e-35 3.073398779257579e-28 5.264046086630407e-28 6.92790729594253e-11 2.7257902310271757e-21 3.63143603213756e-30 6.5019985684452645e-12 0.02795996556264212 1.3609408931122253e-14 1.5697971003029021e-40 4.134089416025913e-10 8.025152537065998e-27 2.0815993474582258e-11 1.1114692497154519e-19 1.4982120383165901e-12 5.60357589912315e-10 8.073060217121626e-27 0.8799999979408689 1.1807506422547163e-34 2.7665507076102113e-50 5.238121664695951e-36 2.939259807695035e-11 5.168051832649069e-32 2.200514933494511e-14 1.3348629709053932e-19 1.351577395977723e-13 1.3997716393469134e-13 2.3560729035266308e-14 2.1518746839595755e-10 2.672758873682137e-29 1.6950453213395635e-17 2.4977996236228883e-11 -8.235174769211819e-29 2.559862892163015e-15 9.610156969970063e-10 1.5357333995254047e-28 4.4307568016391005e-32 2.732556740368816e-20 1.94728524482014e-20 3.9921974984176197e-13 1.7889336515405138e-12 -2.398739735938521e-41 -5.689205954606632e-38 1.0704102792505723e-27 3.176766404807331e-19 8.333657559415963e-12
0.89 300.0000061111578 0.08437003133459513 3.01779059634485e-35 5.73998425506172e-28 8.910776853763556e-28 9.606495181298032e-11 4.592033871439194e-21 6.099577271506039e-30 8.067946075342054e-12 0.025629968346989322 1.758937266665581e-14 -8.309184565159004e-38 5.167841625278359e-10 1.499000811909166e-26 2.7520429448382778e-11 1.8841732919244413e-19 1.7687433254669246e-12 7.91743266391389e-10 1.5079420294029208e-26 0.8899999970874273 3.4179990032238485e-34 7.163559992367385e-50 1.3630763268949227e-35 4.139330439148775e-11 1.4224617049223332e-31 3.322597992326558e-14 1.9137546642779984e-19 2.1478140847610125e-13 2.0953484240202224e-13 3.571652050387808e-14 3.112274405550512e-10 8.338682738202265e-29 2.931912229684585e-17 3.793446035015601e-11 1.175009079018208e-25 3.689562728454085e-15 1.381746056605196e-09 -2.2041055041023763e-25 -6.762317443513239e-29 4.0348748940148756e-20 3.502340089760595e-20 6.774048291532204e-13 3.0187317907853605e-12 2.580707102113513e-41 6.102690421096117e-38 2.4490971596196474e-27 -4.5480542937838356e-20 1.25268597871859e-11
0.9 300.00000252556106 0.07670002848599555 1.214448685286855e-35 2.309449150370857e-28 3.2230577930603627e-28 4.0496232175190635e-11 1.6672330444438635e-21 2.1713432790680952e-30 3.014392188961465e-12 0.023299971393737594 6.896274533200152e-15 3.940364214689284e-39 1.9465014317301078e-10 6.031136898248264e-27 1.1057916043420674e-11 6.809269697334861e-20 6.287083579642878e-13 3.3970989020405505e-10 6.067830779701046e-27 0.8999999987484284 6.599605014250942e-35 1.2276309053949497e-50 2.3274308165162308e-36 1.7772754608814127e-11 2.6852720320389644e-32 1.5501600060302603e-14 8.369977531431496e-20 1.0342177913040264e-13 9.90930069364259e-14 1.7038481634005816e-14 1.3643371385359847e-10 1.6918519259466097e-29 1.529447914414276e-17 1.7786738752947183e-11 5.941859834447514e-27 1.6111798679709205e-15 6.02511616673814e-10 -8.917732914440188e-27 -2.395543567085559e-30 1.804076116748488e-20 1.9149957589696216e-20 3.4433124988566346e-13 1.5322100388914852e-12 1.339824382819432e-40 3.1760672564193584e-37 1.0867614842138155e-27 -2.796327546862975e-20 5.656231563333044e-12
0.91 300.00000203041935 0.069030025637396 9.419772396804048e-36 1.7897454311359183e-28 2.2232821290823703e-28 3.3211856384212366e-11 1.1506280127502354e-21 1.4845362063721491e-30 2.1651109345340332e-12 0.0209699742751147 5.246701570715973e-15 2.073487903113395e-38 1.4110392269051674e-10 4.674285666092288e-27 8.636220409157083e-12 4.697150479161429e-20 4.294918730425938e-13 2.8322470729484443e-10 4.7029111662519725e-27 0.9099999989544577 4.837763588089779e-35 7.888082751014505e-51 1.4952279750770387e-36 1.4887114231734495e-11 2.0040972116363417e-32 1.4260136755810052e-14 7.009825727888854e-20 9.650919040602213e-14 9.640245787322363e-14 1.654795141255386e-14 1.16024247239512e-10 1.2607078845521458e-29 1.5330846892254135e-17 1.641860918574392e-11 -4.99531351096782e-26 1.3600991565391953e-15 5.09960842814751e-10 9.032467133839873e-26 2.3520611094052017e-29 1.5606173572556328e-20 2.0296692415408804e-20 3.3447788003991427e-13 1.4956915805760715e-12 1.1461362269919165e-39 2.7384395940085698e-36 9.379537301633694e-28 7.152552453521668e-21 4.908934234819695e-12
0.92 300.0000024666141 0.06136002278879642 1.3525074219244783e-35 2.5715594215832604e-28 2.808671314022026e-28 4.1162749268678254e-11 1.4538278295399454e-21 1.8597622409927446e-30 2.3154668752740963e-12 0.018639977116190212 6.015110964416622e-15 -5.023734731357989e-38 1.5255847718814674e-10 6.716786039497096e-27 1.0174824524061922e-11 5.934500687497524e-20 4.3665950008602456e-13 3.5639243578525025e-10 6.758047209610447e-27 0.9199999986810898 1.066465045998151e-34 1.4256550075417702e-50 2.703634321735863e-36 1.8892169384650873e-11 4.516270373148505e-32 2.0015277573471177e-14 8.896224374193333e-20 1.3552099369898852e-13 1.5252349244096567e-13 2.570617001454315e-14 1.4870059914757003e-10 2.579369389896455e-29 2.282320784616638e-17 2.3064144331775242e-11 -5.130360523325019e-25 1.7187329149582938e-15 6.508637452560926e-10 8.544463758975088e-25 2.319883429065041e-28 2.021366331578322e-20 3.211664353247217e-20 4.804903337699077e-13 2.1795728748827243e-12 1.2611450645372654e-38 3.05483927514298e-35 6.809356720933969e-28 3.2479312786812278e-21 6.360622366371734e-12
0.93 300.00000389985405 0.05369001994019686 2.771700880012369e-35 5.269286489909601e-28 4.981602742804371e-28 6.640519781884836e-11 2.5766734980627312e-21 3.2745080799532424e-30 3.163469893742766e-12 0.016309979927509943 8.943519632678535e-15 1.3632459972730855e-38 2.1121318337175562e-10 1.376460934624459e-26 1.555491271870759e-11 1.0529303333674927e-19 5.669024780340719e-13 5.829772148294934e-10 1.3849192427086157e-26 0.9299999978362331 3.3845198077182157e-34 4.768137963599927e-50 9.056502258791192e-36 3.12678636573072e-11 2.0369570053312793e-31 3.6775818049972253e-14 1.4688751411601137e-19 2.4661999290293677e-13 3.40378522811394e-13 5.5353345065695796e-14 2.4741214467194045e-10 9.497411400456581e-29 4.3255412564688886e-17 4.22419701635237e-11 2.3305696887085505e-25 2.794307221454522e-15 1.0790092310209368e-09 -5.375333809723094e-25 -1.5902744019038076e-28 3.38626653804182e-20 6.545244342104747e-20 8.75461779970109e-13 4.081854899807215e-12 1.5458157124465334e-37 3.8207405851787156e-34 7.4135751186621735e-28 -3.4478371396373796e-20 1.0599695578748982e-11
0.9400000000000001 300.0000032668368 0.0460200170915973 2.514944319741671e-35 4.779543005992893e-28 3.831880509638011e-28 5.676327760628699e-11 1.984145295531063e-21 2.4950844595808027e-30 2.23567537082812e-12 0.013979982812660902 7.011195189092422e-15 3.907802017778054e-38 1.5173621140673396e-10 1.248614155996515e-26 1.2534893395355029e-11 8.097974496620794e-20 3.8071052055938463e-13 5.046666648176512e-10 1.2563372435028875e-26 0.9399999981207078 -7.96903830456446e-34 3.760717618781798e-50 7.146504553523133e-36 2.745233576650845e-11 2.316937102956904e-31 3.589957997616393e-14 1.2804501839640536e-19 2.3679347037836903e-13 4.309021434433427e-13 6.693585216166504e-14 2.175795602075056e-10 7.98814658392003e-29 4.226754745600058e-17 4.086258841736168e-11 2.9965284895467914e-23 2.3812589488726355e-15 9.459703533365255e-10 -5.458231255869595e-23 -1.5807130979712227e-26 3.011060236818723e-20 7.048590020858682e-20 8.19622897864422e-13 3.999057087858207e-12 8.64185348008495e-37 2.196189083817657e-33 1.4379661188547785e-27 -1.9762117225203386e-20 9.253123420701396e-12
0.9500000000000001 300.00000395451815 0.03835001424299774 6.552044303693284e-35 1.245651121786092e-27 8.234647317583079e-28 7.012190833021103e-11 4.13914602612633e-21 5.297648479295023e-30 2.211210461267665e-12 0.011649985659401351 7.897763921761806e-15 1.1641373930245414e-38 1.5318449839832126e-10 3.2544739056697335e-26 1.4470645971125223e-11 1.754177413533828e-19 3.582903493036816e-13 6.306367335348416e-10 3.2746791114220403e-26 0.9499999976432697 1.1701340057853779e-33 1.1952342182797498e-49 2.3470404023325958e-35 3.482883075265518e-11 1.1073042480679616e-30 5.0701332023614944e-14 1.6071482398383211e-19 3.272757977007539e-13 8.219233110924881e-13 1.2210629702352845e-13 2.758851147161706e-10 2.6098559297212006e-28 5.768594132479289e-17 5.672738748130493e-11 -2.7563865402857156e-24 2.9253477760406697e-15 1.1963598555119872e-09 5.176222039354381e-24 1.5517058013236738e-27 3.831176797808169e-20 1.0764438109626172e-19 1.0689205979892639e-12 5.592388880958256e-12 6.056462854412239e-36 1.5979331602263888e-32 8.088804717792124e-28 -4.847683044698171e-18 1.1552657405070975e-11
0.96 300.0000031430033 0.03068001139439825 3.481398006393967e-35 6.618532144546438e-28 3.4637984892020593e-28 5.6878955849173955e-11 1.783282131405368e-21 2.2145974112314347e-30 1.3724084562038388e-12 0.009319988542610517 5.766836746390483e-15 -1.8794484266581115e-38 9.755951473887057e-11 1.7293016714168222e-26 1.0801730046417934e-11 7.333348506806188e-20 2.1256243179601362e-13 5.168941974977675e-10 1.7401003175418252e-26 0.9599999980611834 -7.922986283507514e-34 5.353369475984369e-50 1.0303325274814633e-35 2.8958937146230555e-11 7.579365113885076e-31 4.710361888043245e-14 1.3233231022006264e-19 2.959472245702402e-13 1.0439989559446615e-12 1.5021464465768666e-13 2.2919962537753374e-10 1.1501664367636321e-28 4.9624960272658315e-17 5.1227618611855665e-11 2.3407889087701384e-23 2.4159619088727875e-15 9.918181639123057e-10 -4.2991526704683073e-23 -1.2468528653040477e-26 3.279789211397662e-20 1.1101558229525954e-19 8.74398064383393e-13 5.076348959732479e-12 2.437246136021249e-35 6.765951191579387e-32 -4.505446291477725e-28 -4.0313486278541724e-19 9.387967233905476e-12
