Z T N2 S-CH2 T-CH2 O H2 H OH H2O O2 HO2 CH CO HCO CH2O CH3 CO2 CH4 C2H3 C2H4 C2H5 C2H HCCO C2H2 C3H3 A-C3H5 N-C3H7 C2H6 P-C3H4 A-C3H4 A1 A1- C5H5 C3H6 C4H8 C5H6 A2 C5H10 C5H11 A1C2H2 A1CH2 A1CHO A1CH3 C7H15 N-C7H16 A1C2H* A2- A1C2H
0.5700000000000001 1207.3595570414836 0.32981012246768837 2.133906654972573e-15 1.8759019735732056e-13 7.511745374525494e-21 0.026201145667039707 5.350319955196518e-09 2.2953028552795923e-14 5.995180604290706e-06 1.9455217503864266e-25 1.3595160174927124e-28 4.49368724203175e-19 0.1753901049085349 1.5699452072167167e-10 2.849144869948063e-08 9.841527883440354e-07 5.0373563094246075e-06 0.13201332294893475 2.935359988571728e-09 0.0027215560672921744 1.5765098112429083e-08 5.803607598125144e-14 4.340990830561042e-13 0.0007574168831020878 1.31066444221736e-07 9.018459766146927e-08 3.5873633913761134e-11 0.00012605850685321456 2.3725901106265174e-05 7.85268523174984e-06 0.0739920533052931 5.3767244741718554e-08 1.107894138662293e-07 5.004825532382499e-05 9.984851721233315e-08 1.1305375077544205e-05 0.2569548931121685 1.7466304585774991e-10 9.173275251300236e-17 9.039166114209118e-11 1.9239731210462467e-06 7.58410927653616e-09 0.0016238560116521067 1.3996429345246393e-21 3.2558691980441915e-18 2.7493120823227133e-11 1.4312342831480434e-08 0.00030203666086142097
0.5710000000000001 1207.1085429792242 0.32904312218240034 2.1162700968249054e-15 1.8618115161244638e-13 7.434420589783405e-21 0.026202218282468593 5.324953865501278e-09 2.282285476053016e-14 5.997527100455064e-06 1.92634252512079e-25 1.3460957160878084e-28 4.439923907842893e-19 0.17498218901640752 1.5616996797520347e-10 2.843793380030895e-08 9.819834795992171e-07 5.0308151488363795e-06 0.13236589151521425 2.9209440682133496e-09 0.0027228153276516003 1.575440199585045e-08 5.74027101775377e-14 4.3077387491362723e-13 0.0007545828263427392 1.30360112160128e-07 9.006290612363982e-08 3.5893193578208954e-11 0.00012653373265825298 2.3680193018384926e-05 7.836587730125409e-06 0.07413649830815289 5.3573119476313924e-08 1.1052171386162693e-07 5.0148132660473205e-05 1.0017582396515585e-07 1.131016091065127e-05 0.2576276717395124 1.7545909984013753e-10 9.201920431603585e-17 9.007161710673971e-11 1.9237808385238736e-06 7.583763043702686e-09 0.0016295617370119101 1.4080203610760195e-21 3.289071996745028e-18 2.7281183159865183e-11 1.4263666314018029e-08 0.0003014466863796846
0.5720000000000001 1206.8581942160815 0.32827612189717825 2.098816754365722e-15 1.8478567312588236e-13 7.357984958827193e-21 0.026203273851645323 5.2997608546079736e-09 2.2693472503006682e-14 5.999807709177707e-06 1.9073561687510184e-25 1.3328107443682066e-28 4.386918242976856e-19 0.17457427332712003 1.5534994257281755e-10 2.8384344163380875e-08 9.798232163150862e-07 5.0241951336879374e-06 0.13271855161196877 2.9066289002909326e-09 0.0027240707977640496 1.5743730022782703e-08 5.677759570562266e-14 4.2747694370318994e-13 0.0007517650583671405 1.2965904718151024e-07 8.994160186132857e-08 3.5912709179160905e-11 0.00012700964195515324 2.3634658637474676e-05 7.820553766457951e-06 0.07428084436177665 5.338007868521673e-08 1.1025516988920995e-07 5.024796395975297e-05 1.0050344006803484e-07 1.1314930805216123e-05 0.2583004530332903 1.7625696621497715e-10 9.230590670745875e-17 8.975334002979025e-11 1.923587588400269e-06 7.58333774643034e-09 0.001635273662596911 1.4164294221658007e-21 3.322539428392033e-18 2.707131692116727e-11 1.4215248033423953e-08 0.0003008588780953644
0.5730000000000001 1206.6085078411984 0.32750912161188367 2.081544358015672e-15 1.8340360432581232e-13 7.282426720205022e-21 0.02620431247676563 5.274739403988493e-09 2.2564875451339405e-14 6.002022341481581e-06 1.888560514892901e-25 1.3196595776723828e-28 4.3346580243920893e-19 0.17416635784065065 1.545344109116958e-10 2.833068000023634e-08 9.776719462614205e-07 5.017496466787033e-06 0.13307130270799492 2.8924135916742367e-09 0.0027253224995875893 1.5733082166682253e-08 5.6160608382001155e-14 4.242080001401074e-13 0.0007489634558085174 1.2896320009515864e-07 8.982068336432125e-08 3.59321810952988e-11 0.0001274862339914465 2.3589297075577826e-05 7.804583002949198e-06 0.07442509178348958 5.3188114560310504e-08 1.099897754088766e-07 5.034774940353934e-05 1.0083136530752557e-07 1.1319684884564764e-05 0.25897323722494875 1.770566455553045e-10 9.259285996935136e-17 8.943681753793505e-11 1.9233933906844463e-06 7.582833405037928e-09 0.0016409917815827985 1.4248701795220362e-21 3.356273028595811e-18 2.686349793611567e-11 1.4167086261443497e-08 0.000300273226299274
0.5740000000000001 1206.359480961105 0.32674212132660496 2.064450670641696e-15 1.820347897683966e-13 7.207734289264619e-21 0.026205334259311226 5.249888011246232e-09 2.2437057338580782e-14 6.004170908730846e-06 1.8699534251211458e-25 1.3066407110500436e-28 4.2831312502999324e-19 0.17375844255690276 1.537233396966875e-10 2.8276941520787425e-08 9.755296175816988e-07 5.010719352891843e-06 0.13342414427582716 2.8782972587004543e-09 0.002726570454917146 1.5722458400470134e-08 5.5551626133884663e-14 4.209667584035642e-13 0.0007461778964382043 1.282725222552606e-07 8.970014912722635e-08 3.595160970226041e-11 0.00012796350801874747 2.3544107449909894e-05 7.788675103881612e-06 0.0745692408888499 5.2997219359588636e-08 1.0972552392224417e-07 5.044748917328166e-05 1.0115959947321678e-07 1.132442327089686e-05 0.25964602454346347 1.7785813844035083e-10 9.288006438624368e-17 8.912203735714498e-11 1.923198265126976e-06 7.58225003940817e-09 0.001646716087183774 1.4333426950095721e-21 3.3902743388741233e-18 2.6657702358017983e-11 1.4119179282717085e-08 0.00029968972131569517
0.5750000000000001 1206.1111106995297 0.3259751210413526 2.0475334870284853e-15 1.8067907610472984e-13 7.133896255159001e-21 0.02620633930003559 5.225205189906731e-09 2.2310011958976086e-14 6.006253322627716e-06 1.8515327885569877e-25 1.2937526589712395e-28 4.2323261357232476e-19 0.17335052747565352 1.5291669593680659e-10 2.822312893332049e-08 9.733961787888324e-07 5.003863998708054e-06 0.13377707579171685 2.8642790270541046e-09 0.0027278146853846304 1.5711858696531488e-08 5.4950528959187115e-14 4.177529360886203e-13 0.0007434082591525063 1.2758696555380027e-07 8.957999764944956e-08 3.597099537264543e-11 0.00012844146329276518 2.3499088882812e-05 7.772829735599248e-06 0.07471329199169494 5.2807385406497634e-08 1.0946240897234283e-07 5.054718345001211e-05 1.014881423577477e-07 1.1329146085297824e-05 0.26031881521570016 1.7866144545568662e-10 9.316752024511884e-17 8.880898731181133e-11 1.9230022312234657e-06 7.581587668997526e-09 0.0016524465726541347 1.4418470306324002e-21 3.4245449066749586e-18 2.645390665959635e-11 1.4071525394686881e-08 0.000299108353502686
0.5760000000000001 1205.863394197325 0.3252081207560986 2.0307906333683685e-15 1.793363120491439e-13 7.060901377948269e-21 0.0262073276989772 5.200689469226987e-09 2.218373316731148e-14 6.00826949521682e-06 1.8332965214735568e-25 1.280993955048097e-28 4.1822311081771906e-19 0.17294261259679833 1.5211444694229068e-10 2.8169242444553298e-08 9.712715787628819e-07 4.996930612896023e-06 0.13413009673557266 2.850358031656274e-09 0.0027290552124610104 1.5701283026735053e-08 5.4357198887638705e-14 4.1456625416067544e-13 0.0007406544239612664 1.2690648241389e-07 8.946022743525864e-08 3.599033847606044e-11 0.00012892009907325308 2.3454240501736872e-05 7.757046566500336e-06 0.07485724540411837 5.2618605089372404e-08 1.0920042414342335e-07 5.064683241433389e-05 1.018169937567706e-07 1.1333853447750711e-05 0.2609916094662059 1.7946656719312495e-10 9.345522783540219e-17 8.849765532397817e-11 1.9228053082176653e-06 7.58084631284452e-09 0.0016581832312868752 1.4503832485333712e-21 3.4590862853886948e-18 2.6252087628229293e-11 1.402412290750807e-08 0.0002985291132523392
0.577 1205.6163286124283 0.32444112047082757 2.01421996676357e-15 1.7800634834827027e-13 6.988738585746445e-21 0.026208299555476666 5.1763393940112795e-09 2.2058214878227072e-14 6.010219338873036e-06 1.815242566899472e-25 1.268363151755643e-28 4.1328348034523604e-19 0.17253469792022175 1.5131656032139563e-10 2.8115282259628636e-08 9.69155766749375e-07 4.989919406050904e-06 0.13448320659091031 2.8365334165589893e-09 0.0027302920574593798 1.5690731362461586e-08 5.3771519942793964e-14 4.1140643690999987e-13 0.0007379162719773492 1.2623102578338316e-07 8.934083699393147e-08 3.600963937918286e-11 0.00012939941462395852 2.340956143925507e-05 7.741325267035807e-06 0.07500110143651904 5.243087086094113e-08 1.0893956306090627e-07 5.074643624644414e-05 1.0214615346893739e-07 1.133854547715783e-05 0.2616644075172824 1.802735042507203e-10 9.374318744899577e-17 8.818802941274366e-11 1.922607515107407e-06 7.580025989568641e-09 0.0016639260564135301 1.4589514109950977e-21 3.493900034359795e-18 2.6052222361331872e-11 1.3976970143994387e-08 0.000297951990991517
0.578 1205.3699111196552 0.32367412018553693 1.9978193747234328e-15 1.7668903774952605e-13 6.917396971888829e-21 0.02620925496816583 5.152153524409338e-09 2.1933451065503792e-14 6.012102766302633e-06 1.7973688942269288e-25 1.2558588201549038e-28 4.084126061452782e-19 0.17212678344583274 1.5052300397704648e-10 2.806124858212509e-08 9.67048692354847e-07 4.982830590706451e-06 0.1348364048448187 2.822804334827616e-09 0.002731525241534323 1.5680203674594e-08 5.3193378104392415e-14 4.0827321190579606e-13 0.0007351936854035515 1.2556054912794716e-07 8.922182483966065e-08 3.60288984457473e-11 0.00012987940921259497 2.3365050832995163e-05 7.725665509686454e-06 0.07514486039758193 5.2244175237640494e-08 1.0867981939097042e-07 5.084599512610721e-05 1.0247562129584698e-07 1.1343222291343544e-05 0.2623372095890248 1.8108225723271216e-10 9.403139938017166e-17 8.788009769326953e-11 1.9224088706457154e-06 7.579126717373485e-09 0.00166967504140391 1.467551580439803e-21 3.528987718905064e-18 2.5854288261638268e-11 1.3930065439500995e-08 0.0002973769771817009
0.579 1205.1241389106142 0.32290711990022525 1.981586774681324e-15 1.7538423497099224e-13 6.84686579217395e-21 0.026210194034987394 5.128130435733924e-09 2.1809435761381953e-14 6.01391969053371e-06 1.7796734988267487e-25 1.2434795496217662e-28 4.036093922151567e-19 0.1717188691734483 1.497337461036379e-10 2.800714161405025e-08 9.649503055447838e-07 4.9756643813188655e-06 0.13518969098795847 2.8091699484354103e-09 0.002732754785684946 1.5669699933540638e-08 5.2622661271818176e-14 4.0516630995174847e-13 0.0007324865475218814 1.2489500642471212e-07 8.910318949163793e-08 3.6048116036589235e-11 0.0001303600821108517 2.3320707825637638e-05 7.710066968957109e-06 0.07528852259432706 5.205851079907795e-08 1.0842118684041175e-07 5.094550923266826e-05 1.0280539704205096e-07 1.1347884007070982e-05 0.26301001589939316 1.81892826749529e-10 9.431986392559702e-17 8.757384837607871e-11 1.9222093933452676e-06 7.578148514044893e-09 0.0016754301796661694 1.476183819429444e-21 3.564350910327495e-18 2.56582630326842e-11 1.388340714185042e-08 0.00029680406231944606
0.58 1204.879009165816 0.322140119641182 1.9655201121946426e-15 1.7409179656915047e-13 6.777134454705298e-21 0.026211116857406486 5.1042687176055775e-09 2.168616303806259e-14 6.01567002258012e-06 1.7621543987862057e-25 1.2312239452667834e-28 3.9887276182492055e-19 0.17131095508313707 1.4894875508235793e-10 2.7952961540576496e-08 9.62860556413104e-07 4.96842099134208e-06 0.1355430645232295 2.7956294269128908e-09 0.0027339807105179383 1.5659220102125507e-08 5.2059259195146336e-14 4.020854646974109e-13 0.0007297947426285833 1.2423435210561133e-07 8.898492943532912e-08 3.6067292484192044e-11 0.00013084143256791335 2.3276531558858137e-05 7.694529319265905e-06 0.07543208832991692 5.187387016635577e-08 1.0816365911669212e-07 5.104497872948948e-05 1.0313548045820255e-07 1.1352530736736602e-05 0.2636828266477445 1.8270521327210352e-10 9.460858127106466e-17 8.726926970577649e-11 1.9220091007052315e-06 7.577091391312079e-09 0.0016811914642360553 1.4848481882070811e-21 3.599991180772743e-18 2.546412465707836e-11 1.383699360445549e-08 0.0002962332368549425
0.581 1204.6345191645823 0.32137311935632296 1.9496173657156854e-15 1.7281158131523383e-13 6.708192546841324e-21 0.026212023523668943 5.080566976405232e-09 2.1563627077882046e-14 6.017353680708931e-06 1.744809646018389e-25 1.2190906368799837e-28 3.942016584699236e-19 0.17090304121389743 1.4816799988165974e-10 2.7898708590742936e-08 9.607793960788833e-07 4.961100644855175e-06 0.13589652493099266 2.782181952164196e-09 0.002735203037186891 1.5648764163781713e-08 5.150306357113193e-14 3.9903041396543836e-13 0.0007271181562329605 1.2357854125003092e-07 8.886704327597159e-08 3.6086428193643545e-11 0.00013132345991492434 2.323252119715982e-05 7.679052243238299e-06 0.07557555791232387 5.169024608510654e-08 1.0790723008503523e-07 5.11444038255337e-05 1.0346587146592604e-07 1.1357162601516093e-05 0.26435564208034884 1.8351941770839714e-10 9.489755193979314e-17 8.696635020018043e-11 1.921808012290481e-06 7.575955377253045e-09 0.0016869588894018197 1.4935447544295465e-21 3.635910123639641e-18 2.5271851460539307e-11 1.37908232131567e-08 0.0002956644915159116
0.582 1204.3906661212409 0.3206061190714608 1.9338765383198655e-15 1.715434495617084e-13 6.640029788418614e-21 0.026212914133760375 5.057023831169137e-09 2.144182206715523e-14 6.0189705766600185e-06 1.7276373087769138e-25 1.207078264945961e-28 3.8959504349089796e-19 0.17049512754622512 1.4739144945302143e-10 2.7844382947164296e-08 9.587067753462276e-07 4.953703559240421e-06 0.1362500717211184 2.768826711032176e-09 0.002736421786003962 1.563833208068253e-08 5.09539678130381e-14 3.9600089766589457e-13 0.0007244566747327883 1.2292752928208112e-07 8.874952951038695e-08 3.610552349270727e-11 0.00013180616341030058 2.318867589235463e-05 7.663635419338456e-06 0.07571893164145706 5.150763130035091e-08 1.0765189353396146e-07 5.124378468396698e-05 1.0379656982404022e-07 1.136177971184841e-05 0.2650284623923767 1.84335440547892e-10 9.51867761267705e-17 8.666507829220305e-11 1.9216061451583826e-06 7.574740482963803e-09 0.0016927324482905607 1.5022735787278821e-21 3.6721093233786616e-18 2.5081422005437497e-11 1.374489434599373e-08 0.000295097816825231
0.583 1204.1474472932819 0.31983911878659954 1.9182956624293686e-15 1.702872636145411e-13 6.572636058473196e-21 0.026213788782891673 5.033637916011844e-09 2.1320742265383256e-14 6.020520624739897e-06 1.7106354826448029e-25 1.195185489488483e-28 3.8505189703015524e-19 0.17008721407997718 1.4661907312603276e-10 2.7789984805758323e-08 9.566426455855446e-07 4.946229956631343e-06 0.13660370439826086 2.7555629000493017e-09 0.002737636977357342 1.5627923821420065e-08 5.041186714682805e-14 3.9299665910847354e-13 0.0007218101856116718 1.2228127216090626e-07 8.86323866778746e-08 3.612457873089266e-11 0.00013228954234146843 2.3144994807020344e-05 7.64827853003299e-06 0.07586220981771985 5.132601863847701e-08 1.0739764333012211e-07 5.134312148245568e-05 1.0412757534871629e-07 1.1366382180355557e-05 0.26570128779316493 1.8515328242582177e-10 9.547625413805189e-17 8.636544256573649e-11 1.921403516889174e-06 7.573446724604068e-09 0.0016985121344612142 1.5110347242312777e-21 3.7085903754077944e-18 2.4892815154286433e-11 1.3699205399731e-08 0.0002945332034210906
0.584 1203.9048599543844 0.31907211850174266 1.90287279808113e-15 1.6904288760569515e-13 6.506001385441313e-21 0.026214647565604345 5.010407879303992e-09 2.1200381987274378e-14 6.0220037395651576e-06 1.6938022873603325e-25 1.1834109875602472e-28 3.8057121733784303e-19 0.16967930081499247 1.4585084050654484e-10 2.773551436094221e-08 9.545869585115662e-07 4.938680061066661e-06 0.1369574224704944 2.7423897241300153e-09 0.002738848631486165 1.5617539354159646e-08 4.9876658545773436e-14 3.9001744462473666e-13 0.0007191785773762208 1.2163972632580157e-07 8.85156133228263e-08 3.614359425494631e-11 0.0001327735959997347 2.3101477108647113e-05 7.632981259750869e-06 0.07600539273989533 5.114540098616667e-08 1.0714447337957302e-07 5.144241439824474e-05 1.0445888785897846e-07 1.1370970118652553e-05 0.26637411848997705 1.8597294398358455e-10 9.576598628199939e-17 8.606743169610621e-11 1.9212001448377537e-06 7.57207411793298e-09 0.0017042979415098959 1.5198282542118916e-21 3.745354881213107e-18 2.4706010048687536e-11 1.3653754783153427e-08 0.00029397064197769193
0.585 1203.662901394295 0.3183051182168806 1.887606032489034e-15 1.6781018746562596e-13 6.4401159446887596e-21 0.02621549057577693 4.987332383498075e-09 2.108073560211956e-14 6.023419836060712e-06 1.6771358664699473e-25 1.171753452997902e-28 3.7615202041628072e-19 0.16927138775112463 1.4508672147374482e-10 2.7680971805651506e-08 9.525396661804628e-07 4.931054098486914e-06 0.13731122544929905 2.729306396469662e-09 0.0027400567684817286 1.5607178646649277e-08 4.9348240698062643e-14 3.8706300352740634e-13 0.0007165617395451643 1.2100284869017477e-07 8.839920799474064e-08 3.616257040887451e-11 0.0001332583236802685 2.3058121969609748e-05 7.617743294871031e-06 0.07614848070515827 5.0965771289841894e-08 1.0689237762752278e-07 5.154166360816231e-05 1.0479050717668508e-07 1.1375543637358795e-05 0.26704695468799305 1.8679442586874473e-10 9.605597286925519e-17 8.577103444929291e-11 1.9209960461369904e-06 7.570622678311238e-09 0.0017100898630695094 1.528654232085242e-21 3.7824044483651334e-18 2.4520986105189912e-11 1.3608540916977313e-08 0.0002934101232052708
0.586 1203.4215689187138 0.31753811793202236 1.8724934796143925e-15 1.6658903089626598e-13 6.374970056085009e-21 0.02621631790663054 4.964410104957697e-09 2.096179753317002e-14 6.024768829455978e-06 1.6606343869856766e-25 1.160211596180503e-28 3.717933396721147e-19 0.16886347488820833 1.4432668617722985e-10 2.7626357331344936e-08 9.505007209871008e-07 4.923352296728764e-06 0.13766511284952185 2.716312138445502e-09 0.002741261408288935 1.5596841666229625e-08 4.882651397508551e-14 3.841330880703042e-13 0.0007139595626387547 1.2037059663567017e-07 8.828316924824568e-08 3.6181507533979855e-11 0.00013374372468209468 2.301492856714369e-05 7.602564323710853e-06 0.07629147400909204 5.07871225551047e-08 1.0664135005809806e-07 5.1640869288617746e-05 1.0512243312651913e-07 1.1380102846108379e-05 0.26771979659033474 1.8761772873502468e-10 9.634621421275754e-17 8.547623968118233e-11 1.920791237700555e-06 7.569092420705114e-09 0.0017158878928099253 1.5375127214109381e-21 3.819740690535109e-18 2.4337723011232057e-11 1.3563562233764824e-08 0.00029285163785034953
0.587 1203.1808598491791 0.3167711176471613 1.8575332797434264e-15 1.6537928734448153e-13 6.3105541816225326e-21 0.02621712965073279 4.941639733788586e-09 2.0843562257029698e-14 6.02605063528233e-06 1.6442960390493028e-25 1.1487841437927286e-28 3.674942255757275e-19 0.16845556222608496 1.4357070503414546e-10 2.7571671128019585e-08 9.484700756622922e-07 4.915574885521034e-06 0.13801908418936437 2.7034061795182436e-09 0.002742462570707753 1.5586528379843505e-08 4.8311380400348824e-14 3.812274534089922e-13 0.0007113719381681876 1.197429280063157e-07 8.816749564310536e-08 3.6200405968877746e-11 0.00013422979830806766 2.2971896083316e-05 7.587444036513786e-06 0.07643437294569717 5.060944784620336e-08 1.063913846941166e-07 5.174003161560327e-05 1.0545466553596659e-07 1.1384647853560837e-05 0.268392644398082 1.8844285324229794e-10 9.663671062767804e-17 8.518303633681456e-11 1.9205857362255083e-06 7.567483359687364e-09 0.001721692024437396 1.5464037858931862e-21 3.857365227512111e-18 2.415620072114255e-11 1.3518817177836276e-08 0.0002922951766958179
0.588 1202.9407715229618 0.31600411736229955 1.8427235990731593e-15 1.6418082797597447e-13 6.246858923079892e-21 0.026217925900004393 4.919019973672993e-09 2.0726024303052866e-14 6.027265169369265e-06 1.6281190356012065e-25 1.1374698385911526e-28 3.632537453282331e-19 0.16804764976458864 1.4281874872636123e-10 2.7516913384220166e-08 9.464476832701369e-07 4.90772209647949e-06 0.13837313899033385 2.690587757136197e-09 0.002743660275394336 1.557623875404552e-08 4.780274361904915e-14 3.7834585756192736e-13 0.0007087987586252873 1.1911980110280625e-07 8.805218574424835e-08 3.6219266049527925e-11 0.00013471654386485176 2.2929023705001863e-05 7.572382125438849e-06 0.07657717780740333 5.0432740285485496e-08 1.0614247559685044e-07 5.1839150764692834e-05 1.0578720423529444e-07 1.1389178767412502e-05 0.26906549831030496 1.8926980005657186e-10 9.692746243144898e-17 8.48914134496411e-11 1.920379558195778e-06 7.565795509439826e-09 0.00172750225169453 1.5553274893810264e-21 3.895279685217682e-18 2.397639945221491e-11 1.3474304205185795e-08 0.00029174073056114014
0.589 1202.701301292947 0.3152371170774411 1.8280626293032432e-15 1.6299352564957822e-13 6.183875019726027e-21 0.026218706745723457 4.896549541705099e-09 2.060917825274955e-14 6.0284123478429026e-06 1.6121016120547675e-25 1.1262674391746977e-28 3.5907098253529814e-19 0.1676397375035612 1.420707881976752e-10 2.7462084287050623e-08 9.444334972052829e-07 4.899794163103253e-06 0.1387272767772399 2.6778561166391947e-09 0.002744854541862373 1.55659727550108e-08 4.7300508868223784e-14 3.754880613722185e-13 0.000706239917472191 1.1850117467681595e-07 8.793723812177646e-08 3.623808810925764e-11 0.0001352039606629066 2.2886310623858267e-05 7.557378284548397e-06 0.07671988888508387 5.025699305286872e-08 1.0589461686579132e-07 5.193822691104337e-05 1.0612004905753402e-07 1.1393695694406132e-05 0.2697383585240484 1.9009856984996514e-10 9.721846994371645e-17 8.460136014077935e-11 1.920172719884563e-06 7.564028883757632e-09 0.0017333185683600968 1.5642838958690168e-21 3.933485695723485e-18 2.3798299680830424e-11 1.343002178339565e-08 0.00029118829030245265
0.59 1202.4624465275251 0.31447011679258313 1.813548587235845e-15 1.6181725489201012e-13 6.121593346066062e-21 0.02621947227853105 4.874227168229142e-09 2.0493018739196093e-14 6.029492087121234e-06 1.596242025975475e-25 1.115175719758355e-28 3.549450368879978e-19 0.1672318254428204 1.413267946510074e-10 2.7407184022183764e-08 9.424274711902489e-07 4.8917913207687105e-06 0.13908149707815298 2.6652105111647792e-09 0.002746045389484511 1.5555730348544536e-08 4.6804582947527233e-14 3.7265382846988446e-13 0.0007036953091311246 1.1788700792542356e-07 8.782265135098031e-08 3.62568724787876e-11 0.0001356920480164714 2.2843756036295507e-05 7.5424322097960935e-06 0.07686250646806903 5.008219938530365e-08 1.0564780263841778e-07 5.203726022939681e-05 1.0645319983847004e-07 1.1398198740341014e-05 0.2704112252344012 1.9092916330073983e-10 9.750973348635279e-17 8.43128656182805e-11 1.9199652373573478e-06 7.562183496049085e-09 0.00173914096824885 1.5732730694980108e-21 3.971984897267755e-18 2.362188213865378e-11 1.3385968391548757e-08 0.0002906378468126826
0.591 1202.2242046104816 0.31370311650772015 1.799179714382082e-15 1.6065189187304756e-13 6.060004909629679e-21 0.026220222588435076 4.852051596679996e-09 2.0377540446458488e-14 6.030504303912695e-06 1.5805385567660073e-25 1.1041934699508793e-28 3.5087502385050633e-19 0.1668239135821983 1.4058673954571459e-10 2.7352212773872336e-08 9.404295592727823e-07 4.8837138067262865e-06 0.1394357994243894 2.652650201555262e-09 0.0027472328374935073 1.554551150009147e-08 4.6314874190588706e-14 3.698429252348252e-13 0.000701164828974461 1.1727726048558563e-07 8.770842401235183e-08 3.627561948625652e-11 0.0001361808052435427 2.280135914345353e-05 7.527543599016123e-06 0.07700503084414946 4.9908352576256326e-08 1.0540202708996639e-07 5.213625089407779e-05 1.0678665641661281e-07 1.1402688010083877e-05 0.2710840986344755 1.9176158109326732e-10 9.780125338340962e-17 8.402591917639083e-11 1.919757126474612e-06 7.560259359340112e-09 0.001744969445211158 1.5822950745550698e-21 4.010778934270879e-18 2.3447127808893568e-11 1.3342142520146745e-08 0.00029008939102167304
0.592 1201.9865729408905 0.3129361162228583 1.7849542765755315e-15 1.594973143811099e-13 5.999100848798874e-21 0.026220957764817514 4.830021583425968e-09 2.0262738109021135e-14 6.031448915212677e-06 1.5649895053558133e-25 1.0933194945361011e-28 3.468600743544049e-19 0.1664160019215207 1.3985059459487162e-10 2.7297170724961746e-08 9.384397158232994e-07 4.875561860095752e-06 0.13979018335047616 2.640174456266379e-09 0.0027484169049834793 1.5535316174743107e-08 4.583129243695295e-14 3.6705512076021445e-13 0.0006986483733147549 1.166718924287168e-07 8.759455469159776e-08 3.629432945724749e-11 0.00013667023166586052 2.275911915117492e-05 7.512712151911115e-06 0.07714746229959855 4.973544597518293e-08 1.0515728443319048e-07 5.223519907899616e-05 1.0712041863318978e-07 1.1407163607578175e-05 0.2717569789154235 1.9259582391800456e-10 9.80930299611302e-17 8.374051019484032e-11 1.9195484028942995e-06 7.558256486275356e-09 0.0017508039931330157 1.5913499754743842e-21 4.04986945735294e-18 2.3274017922611383e-11 1.3298542671022942e-08 0.0002895429138962721
0.593 1201.7495489329967 0.3121691159380019 1.7708705635919533e-15 1.583534017992082e-13 5.938872430672769e-21 0.02622167789643813 4.80813589761285e-09 2.0148606511218378e-14 6.032325838301094e-06 1.54959319389536e-25 1.0825526132569618e-28 3.428993344993327e-19 0.16600809046061174 1.3911833176259177e-10 2.7242058056897736e-08 9.364578955321543e-07 4.867335721862039e-06 0.14014464839414012 2.627782551276221e-09 0.002749597610911367 1.552514433724806e-08 4.535374900455992e-14 3.6429018681645383e-13 0.0006961458393948539 1.1607086425531915e-07 8.748104197964454e-08 3.6313002714808045e-11 0.00013716032660889918 2.2717035269977727e-05 7.497937570040666e-06 0.07728980111917774 4.956347298700873e-08 1.0491356891812804e-07 5.233410495764692e-05 1.0745448633211906e-07 1.1411625635853816e-05 0.27242986626645793 1.9343189247152245e-10 9.838506354792553e-17 8.345662813808735e-11 1.919339082074966e-06 7.556174889121056e-09 0.0017566446059357104 1.600437836837765e-21 4.0892581233499134e-18 2.3102533955093126e-11 1.3255167357255715e-08 0.00028899840644043453
0.594 1201.5131300161215 0.311402115653142 1.7569268887765133e-15 1.5722003508137034e-13 5.879311048974615e-21 0.026222383071437674 4.786393321011292e-09 2.0035140486681276e-14 6.033134990738647e-06 1.534347965455931e-25 1.0718916606039886e-28 3.389919652602277e-19 0.16560017919928469 1.3838992326140338e-10 2.7186874949737545e-08 9.344840534071449e-07 4.859035634869916e-06 0.14049919409625922 2.6154737699968206e-09 0.0027507749740978125 1.5514995952018693e-08 4.488215666281862e-14 3.6154789781573963e-13 0.0006936571253783376 1.1547413688969937e-07 8.736788447266135e-08 3.6331639579482595e-11 0.00013765108940182462 2.267510671503145e-05 7.483219556809863e-06 0.07743204758615169 4.939242707163092e-08 1.0467087483188618e-07 5.2432968703109896e-05 1.0778885936000666e-07 1.141607419703755e-05 0.27310276087491137 1.9426978745647704e-10 9.867735447435014e-17 8.317426255466428e-11 1.9191291792781394e-06 7.554014579767856e-09 0.0017624912775756954 1.6095587233750765e-21 4.128946595330608e-18 2.2932657622296474e-11 1.3212015103093605e-08 0.00028845585969532883
